label,signer_number,video_url,sign_url,signer_order
Ficha de registro ,1,https://libras.cin.ufpe.br/storage/videos/20210129120511_60137b67f30dd.mp4,https://libras.cin.ufpe.br/sign/1318,123
Ficha de registro ,2,https://libras.cin.ufpe.br/storage/videos/20210621054318_60d0f9e6c1176.mp4,https://libras.cin.ufpe.br/sign/1318,123
Ficha de registro ,3,https://libras.cin.ufpe.br/storage/videos/20210623042116_60d389ac0d4c9.mp4,https://libras.cin.ufpe.br/sign/1318,123
Filha ,1,https://libras.cin.ufpe.br/storage/videos/20210115093716_60018c7c8285b.mp4,https://libras.cin.ufpe.br/sign/476,123
Filha ,2,https://libras.cin.ufpe.br/storage/videos/20210115093716_60018c7c8da82.mp4,https://libras.cin.ufpe.br/sign/476,123
Filha ,3,https://libras.cin.ufpe.br/storage/videos/20210623042132_60d389bce5c30.mp4,https://libras.cin.ufpe.br/sign/476,123
Filho ,3,https://libras.cin.ufpe.br/storage/videos/20210128120714_60122a622947d.mp4,https://libras.cin.ufpe.br/sign/1060,312
Filho ,1,https://libras.cin.ufpe.br/storage/videos/20210202065917_601922754242f.mp4,https://libras.cin.ufpe.br/sign/1060,312
Filho ,2,https://libras.cin.ufpe.br/storage/videos/20210616022852_60ca34d47a3fe.mp4,https://libras.cin.ufpe.br/sign/1060,312
Filmadora ,2,https://libras.cin.ufpe.br/storage/videos/20210123122601_600c400917c47.mp4,https://libras.cin.ufpe.br/sign/652,213
Filmadora ,1,https://libras.cin.ufpe.br/storage/videos/20210123063857_600c9771a6cd1.mp4,https://libras.cin.ufpe.br/sign/652,213
Filmadora ,3,https://libras.cin.ufpe.br/storage/videos/20210402104835_6067c973c34b1.mp4,https://libras.cin.ufpe.br/sign/652,213
Filme ,1,https://libras.cin.ufpe.br/storage/videos/20210126073608_6010995875683.mp4,https://libras.cin.ufpe.br/sign/899,132
Filme ,3,https://libras.cin.ufpe.br/storage/videos/20210127041134_6011bae6e4f28.mp4,https://libras.cin.ufpe.br/sign/899,132
Filme ,2,https://libras.cin.ufpe.br/storage/videos/20210616022907_60ca34e336e74.mp4,https://libras.cin.ufpe.br/sign/899,132
Fim ,2,https://libras.cin.ufpe.br/storage/videos/20210113040419_5fff443379e8d.mp4,https://libras.cin.ufpe.br/sign/376,213
Fim ,1,https://libras.cin.ufpe.br/storage/videos/20210115093839_60018ccfa0644.mp4,https://libras.cin.ufpe.br/sign/376,213
Fim ,3,https://libras.cin.ufpe.br/storage/videos/20210331025237_6064b6e53ada8.mp4,https://libras.cin.ufpe.br/sign/376,213
Fim de semana ,2,https://libras.cin.ufpe.br/storage/videos/20210113040347_5fff441397cd7.mp4,https://libras.cin.ufpe.br/sign/375,213
Fim de semana ,1,https://libras.cin.ufpe.br/storage/videos/20210113050418_5fff5242436ba.mp4,https://libras.cin.ufpe.br/sign/375,213
Fim de semana ,3,https://libras.cin.ufpe.br/storage/videos/20210331025253_6064b6f5a1102.mp4,https://libras.cin.ufpe.br/sign/375,213
Financeiro ,1,https://libras.cin.ufpe.br/storage/videos/20210117051238_60049a36b9329.mp4,https://libras.cin.ufpe.br/sign/585,123
Financeiro ,2,https://libras.cin.ufpe.br/storage/videos/20210117051238_60049a36bee49.mp4,https://libras.cin.ufpe.br/sign/585,123
Financeiro ,3,https://libras.cin.ufpe.br/storage/videos/20210402050523_60677903dc4f6.mp4,https://libras.cin.ufpe.br/sign/585,123
Fino ,3,https://libras.cin.ufpe.br/storage/videos/20210128120744_60122a803d4f8.mp4,https://libras.cin.ufpe.br/sign/1061,312
Fino ,1,https://libras.cin.ufpe.br/storage/videos/20210501072341_608d2c2d64b34.mp4,https://libras.cin.ufpe.br/sign/1061,312
Fino ,2,https://libras.cin.ufpe.br/storage/videos/20210621042933_60d0e89d63c45.mp4,https://libras.cin.ufpe.br/sign/1061,312
Firmeza ,3,https://libras.cin.ufpe.br/storage/videos/20210410080546_6071868a31b60.mp4,https://libras.cin.ufpe.br/sign/1525,312
Firmeza ,1,https://libras.cin.ufpe.br/storage/videos/20210505025014_6092dad6cd423.mp4,https://libras.cin.ufpe.br/sign/1525,312
Firmeza ,2,https://libras.cin.ufpe.br/storage/videos/20210616022921_60ca34f16a08d.mp4,https://libras.cin.ufpe.br/sign/1525,312
Física ,1,https://libras.cin.ufpe.br/storage/videos/20210123063919_600c9787b04b5.mp4,https://libras.cin.ufpe.br/sign/766,132
Física ,3,https://libras.cin.ufpe.br/storage/videos/20210407085552_606d9dc82fc29.mp4,https://libras.cin.ufpe.br/sign/766,132
Física ,2,https://libras.cin.ufpe.br/storage/videos/20210616022939_60ca3503b07ec.mp4,https://libras.cin.ufpe.br/sign/766,132
Fita Cassete ,1,https://libras.cin.ufpe.br/storage/videos/20210501071917_608d2b25e7d08.mp4,https://libras.cin.ufpe.br/sign/1539,123
Fita Cassete ,2,https://libras.cin.ufpe.br/storage/videos/20210616023116_60ca35644ed6b.mp4,https://libras.cin.ufpe.br/sign/1539,123
Fita Cassete ,3,https://libras.cin.ufpe.br/storage/videos/20210623042243_60d38a03ee6ce.mp4,https://libras.cin.ufpe.br/sign/1539,123
Flash da câmera ,3,https://libras.cin.ufpe.br/storage/videos/20210128060805_601327b5cb339.mp4,https://libras.cin.ufpe.br/sign/1249,312
Flash da câmera ,1,https://libras.cin.ufpe.br/storage/videos/20210505025016_6092dad835c96.mp4,https://libras.cin.ufpe.br/sign/1249,312
Flash da câmera ,2,https://libras.cin.ufpe.br/storage/videos/20210531062638_60b5548e10edf.mp4,https://libras.cin.ufpe.br/sign/1249,312
Flauta ,2,https://libras.cin.ufpe.br/storage/videos/20210123122624_600c40208e557.mp4,https://libras.cin.ufpe.br/sign/653,213
Flauta ,1,https://libras.cin.ufpe.br/storage/videos/20210123063943_600c979ff4096.mp4,https://libras.cin.ufpe.br/sign/653,213
Flauta ,3,https://libras.cin.ufpe.br/storage/videos/20210403072852_606843642f6b6.mp4,https://libras.cin.ufpe.br/sign/653,213
Flexível ,1,https://libras.cin.ufpe.br/storage/videos/20210123064005_600c97b52cd23.mp4,https://libras.cin.ufpe.br/sign/767,123
Flexível ,2,https://libras.cin.ufpe.br/storage/videos/20210209063652_602300747a311.mp4,https://libras.cin.ufpe.br/sign/767,123
Flexível ,3,https://libras.cin.ufpe.br/storage/videos/20210403072918_6068437ec21c2.mp4,https://libras.cin.ufpe.br/sign/767,123
Flor ,2,https://libras.cin.ufpe.br/storage/videos/20201224083302_5fe47c6e0c51b.mp4,https://libras.cin.ufpe.br/sign/273,213
Flor ,1,https://libras.cin.ufpe.br/storage/videos/20201229010136_5feb52e0aa934.mp4,https://libras.cin.ufpe.br/sign/273,213
Flor ,3,https://libras.cin.ufpe.br/storage/videos/20210128120804_60122a9433de0.mp4,https://libras.cin.ufpe.br/sign/273,213
Fofinho ,2,https://libras.cin.ufpe.br/storage/videos/20201224083333_5fe47c8db5079.mp4,https://libras.cin.ufpe.br/sign/274,213
Fofinho ,1,https://libras.cin.ufpe.br/storage/videos/20201229010210_5feb53026776f.mp4,https://libras.cin.ufpe.br/sign/274,213
Fofinho ,3,https://libras.cin.ufpe.br/storage/videos/20210331025233_6064b6e18b67f.mp4,https://libras.cin.ufpe.br/sign/274,213
Fofoca ,1,https://libras.cin.ufpe.br/storage/videos/20210123064032_600c97d05e251.mp4,https://libras.cin.ufpe.br/sign/768,132
Fofoca ,3,https://libras.cin.ufpe.br/storage/videos/20210407085601_606d9dd19e686.mp4,https://libras.cin.ufpe.br/sign/768,132
Fofoca ,2,https://libras.cin.ufpe.br/storage/videos/20210616030157_60ca3c950c69b.mp4,https://libras.cin.ufpe.br/sign/768,132
Fogo ,1,https://libras.cin.ufpe.br/storage/videos/20210123064054_600c97e6e473a.mp4,https://libras.cin.ufpe.br/sign/769,123
Fogo ,2,https://libras.cin.ufpe.br/storage/videos/20210209060944_6022fa185dc7a.mp4,https://libras.cin.ufpe.br/sign/769,123
Fogo ,3,https://libras.cin.ufpe.br/storage/videos/20210402104850_6067c9821bec9.mp4,https://libras.cin.ufpe.br/sign/769,123
Foguete ,3,https://libras.cin.ufpe.br/storage/videos/20210128034647_60130697ab4d1.mp4,https://libras.cin.ufpe.br/sign/1150,312
Foguete ,1,https://libras.cin.ufpe.br/storage/videos/20210501072528_608d2c981005c.mp4,https://libras.cin.ufpe.br/sign/1150,312
Foguete ,2,https://libras.cin.ufpe.br/storage/videos/20210601055434_60b69e8a5dd67.mp4,https://libras.cin.ufpe.br/sign/1150,312
Fome ,1,https://libras.cin.ufpe.br/storage/videos/20210210073217_6023b631abb84.mp4,https://libras.cin.ufpe.br/sign/1477,123
Fome ,2,https://libras.cin.ufpe.br/storage/videos/20210616030159_60ca3c97b0961.mp4,https://libras.cin.ufpe.br/sign/1477,123
Fome ,3,https://libras.cin.ufpe.br/storage/videos/20210623042244_60d38a0475754.mp4,https://libras.cin.ufpe.br/sign/1477,123
Fonte de água ,2,https://libras.cin.ufpe.br/storage/videos/20210123122737_600c4069660cf.mp4,https://libras.cin.ufpe.br/sign/655,213
Fonte de água ,1,https://libras.cin.ufpe.br/storage/videos/20210210073214_6023b62ec41d4.mp4,https://libras.cin.ufpe.br/sign/655,213
Fonte de água ,3,https://libras.cin.ufpe.br/storage/videos/20210623042247_60d38a0720366.mp4,https://libras.cin.ufpe.br/sign/655,213
Fora ,3,https://libras.cin.ufpe.br/storage/videos/20210127030241_6011aac1affa4.mp4,https://libras.cin.ufpe.br/sign/968,312
Fora ,1,https://libras.cin.ufpe.br/storage/videos/20210210075254_6023bb066d52b.mp4,https://libras.cin.ufpe.br/sign/968,312
Fora ,2,https://libras.cin.ufpe.br/storage/videos/20210616030227_60ca3cb39431c.mp4,https://libras.cin.ufpe.br/sign/968,312
Força ,1,https://libras.cin.ufpe.br/storage/videos/20210123064114_600c97fa9e0d4.mp4,https://libras.cin.ufpe.br/sign/770,123
Força ,2,https://libras.cin.ufpe.br/storage/videos/20210209063647_6023006f1c8da.mp4,https://libras.cin.ufpe.br/sign/770,123
Força ,3,https://libras.cin.ufpe.br/storage/videos/20210808115134_610fef76334bc.mp4,https://libras.cin.ufpe.br/sign/770,123
Formulário ,3,https://libras.cin.ufpe.br/storage/videos/20210127030812_6011ac0cd29cb.mp4,https://libras.cin.ufpe.br/sign/969,312
Formulário ,1,https://libras.cin.ufpe.br/storage/videos/20210129120601_60137b99ad758.mp4,https://libras.cin.ufpe.br/sign/969,312
Formulário ,2,https://libras.cin.ufpe.br/storage/videos/20210616030237_60ca3cbd385d5.mp4,https://libras.cin.ufpe.br/sign/969,312
Forte ,3,https://libras.cin.ufpe.br/storage/videos/20210128060820_601327c480b67.mp4,https://libras.cin.ufpe.br/sign/1250,312
Forte ,1,https://libras.cin.ufpe.br/storage/videos/20210505101627_60929aab2766c.mp4,https://libras.cin.ufpe.br/sign/1250,312
Forte ,2,https://libras.cin.ufpe.br/storage/videos/20210616030243_60ca3cc3f3172.mp4,https://libras.cin.ufpe.br/sign/1250,312
Fortemente picante ,3,https://libras.cin.ufpe.br/storage/videos/20210128120836_60122ab4d4c42.mp4,https://libras.cin.ufpe.br/sign/1062,312
Fortemente picante ,1,https://libras.cin.ufpe.br/storage/videos/20210505025017_6092dad94b092.mp4,https://libras.cin.ufpe.br/sign/1062,312
Fortemente picante ,2,https://libras.cin.ufpe.br/storage/videos/20210616030310_60ca3cdea3a64.mp4,https://libras.cin.ufpe.br/sign/1062,312
Fraco ,3,https://libras.cin.ufpe.br/storage/videos/20210128060838_601327d6e4996.mp4,https://libras.cin.ufpe.br/sign/1251,321
Fraco ,2,https://libras.cin.ufpe.br/storage/videos/20210616030313_60ca3ce134be6.mp4,https://libras.cin.ufpe.br/sign/1251,321
Fraco ,1,https://libras.cin.ufpe.br/storage/videos/20210908085421_61394d2d5ebfe.mp4,https://libras.cin.ufpe.br/sign/1251,321
Freio ,2,https://libras.cin.ufpe.br/storage/videos/20201224083405_5fe47cad91b65.mp4,https://libras.cin.ufpe.br/sign/275,213
Freio ,1,https://libras.cin.ufpe.br/storage/videos/20201229010336_5feb5358a22d6.mp4,https://libras.cin.ufpe.br/sign/275,213
Freio ,3,https://libras.cin.ufpe.br/storage/videos/20210331025208_6064b6c8359a6.mp4,https://libras.cin.ufpe.br/sign/275,213
Frente\Á Frente ,2,https://libras.cin.ufpe.br/storage/videos/20210127124834_60118b520a6ec.mp4,https://libras.cin.ufpe.br/sign/337,213
Frente\Á Frente ,1,https://libras.cin.ufpe.br/storage/videos/20210210071114_6023b14290fd9.mp4,https://libras.cin.ufpe.br/sign/337,213
Frente\Á Frente ,3,https://libras.cin.ufpe.br/storage/videos/20210331113234_606488027c063.mp4,https://libras.cin.ufpe.br/sign/337,213
Frio ,2,https://libras.cin.ufpe.br/storage/videos/20210113040439_5fff44474742d.mp4,https://libras.cin.ufpe.br/sign/377,213
Frio ,1,https://libras.cin.ufpe.br/storage/videos/20210113050611_5fff52b3d9fd1.mp4,https://libras.cin.ufpe.br/sign/377,213
Frio ,3,https://libras.cin.ufpe.br/storage/videos/20210127041312_6011bb48711dc.mp4,https://libras.cin.ufpe.br/sign/377,213
Fruta ,2,https://libras.cin.ufpe.br/storage/videos/20210123122928_600c40d84c84f.mp4,https://libras.cin.ufpe.br/sign/658,213
Fruta ,1,https://libras.cin.ufpe.br/storage/videos/20210123064158_600c982658ad9.mp4,https://libras.cin.ufpe.br/sign/658,213
Fruta ,3,https://libras.cin.ufpe.br/storage/videos/20210404045618_606a19e277789.mp4,https://libras.cin.ufpe.br/sign/658,213
Função ,1,https://libras.cin.ufpe.br/storage/videos/20210123064219_600c983bcc29b.mp4,https://libras.cin.ufpe.br/sign/771,123
Função ,2,https://libras.cin.ufpe.br/storage/videos/20210124035759_600dc3371f421.mp4,https://libras.cin.ufpe.br/sign/771,123
Função ,3,https://libras.cin.ufpe.br/storage/videos/20210404050419_606a1bc365559.mp4,https://libras.cin.ufpe.br/sign/771,123
Funeral ,2,https://libras.cin.ufpe.br/storage/videos/20210123123049_600c412951136.mp4,https://libras.cin.ufpe.br/sign/661,213
Funeral ,1,https://libras.cin.ufpe.br/storage/videos/20210123064244_600c9854f0b2a.mp4,https://libras.cin.ufpe.br/sign/661,213
Funeral ,3,https://libras.cin.ufpe.br/storage/videos/20210623042311_60d38a1f6521c.mp4,https://libras.cin.ufpe.br/sign/661,213
Futebol ,1,https://libras.cin.ufpe.br/storage/videos/20210203010058_601ac8ba0f242.mp4,https://libras.cin.ufpe.br/sign/1375,132
Futebol ,3,https://libras.cin.ufpe.br/storage/videos/20210411081725_6072dac595812.mp4,https://libras.cin.ufpe.br/sign/1375,132
Futebol ,2,https://libras.cin.ufpe.br/storage/videos/20210616030337_60ca3cf9d091d.mp4,https://libras.cin.ufpe.br/sign/1375,132
Futuro ,2,https://libras.cin.ufpe.br/storage/videos/20210123123116_600c41442b626.mp4,https://libras.cin.ufpe.br/sign/662,213
Futuro ,1,https://libras.cin.ufpe.br/storage/videos/20210123064308_600c986cbe71e.mp4,https://libras.cin.ufpe.br/sign/662,213
Futuro ,3,https://libras.cin.ufpe.br/storage/videos/20210407085656_606d9e081ed86.mp4,https://libras.cin.ufpe.br/sign/662,213
Galo ,3,https://libras.cin.ufpe.br/storage/videos/20210128120858_60122aca97b6d.mp4,https://libras.cin.ufpe.br/sign/1063,312
Galo ,1,https://libras.cin.ufpe.br/storage/videos/20210129120617_60137ba99b059.mp4,https://libras.cin.ufpe.br/sign/1063,312
Galo ,2,https://libras.cin.ufpe.br/storage/videos/20210616030356_60ca3d0c5591d.mp4,https://libras.cin.ufpe.br/sign/1063,312
Gangorra ,1,https://libras.cin.ufpe.br/storage/videos/20210202070014_601922aeec4ee.mp4,https://libras.cin.ufpe.br/sign/1343,123
Gangorra ,2,https://libras.cin.ufpe.br/storage/videos/20210616030420_60ca3d244b9d3.mp4,https://libras.cin.ufpe.br/sign/1343,123
Gangorra ,3,https://libras.cin.ufpe.br/storage/videos/20210623042336_60d38a383467a.mp4,https://libras.cin.ufpe.br/sign/1343,123
Garagem ,2,https://libras.cin.ufpe.br/storage/videos/20210123123138_600c415a2cf1f.mp4,https://libras.cin.ufpe.br/sign/663,213
Garagem ,1,https://libras.cin.ufpe.br/storage/videos/20210123064330_600c988248e72.mp4,https://libras.cin.ufpe.br/sign/663,213
Garagem ,3,https://libras.cin.ufpe.br/storage/videos/20210407085716_606d9e1c5463a.mp4,https://libras.cin.ufpe.br/sign/663,213
Garfo ,2,https://libras.cin.ufpe.br/storage/videos/20210123123202_600c417238067.mp4,https://libras.cin.ufpe.br/sign/664,213
Garfo ,1,https://libras.cin.ufpe.br/storage/videos/20210123064356_600c989c79aca.mp4,https://libras.cin.ufpe.br/sign/664,213
Garfo ,3,https://libras.cin.ufpe.br/storage/videos/20210404042252_606a120c1bc6c.mp4,https://libras.cin.ufpe.br/sign/664,213
Garganta ,3,https://libras.cin.ufpe.br/storage/videos/20210128034715_601306b301f5e.mp4,https://libras.cin.ufpe.br/sign/1151,312
Garganta ,1,https://libras.cin.ufpe.br/storage/videos/20210501074151_608d306f3d7bd.mp4,https://libras.cin.ufpe.br/sign/1151,312
Garganta ,2,https://libras.cin.ufpe.br/storage/videos/20210616030424_60ca3d2893d31.mp4,https://libras.cin.ufpe.br/sign/1151,312
Garoto (menino) ,2,https://libras.cin.ufpe.br/storage/videos/20201224083442_5fe47cd2c1cfb.mp4,https://libras.cin.ufpe.br/sign/276,213
Garoto (menino) ,1,https://libras.cin.ufpe.br/storage/videos/20201229010951_5feb54cf34ba5.mp4,https://libras.cin.ufpe.br/sign/276,213
Garoto (menino) ,3,https://libras.cin.ufpe.br/storage/videos/20210331025250_6064b6f25f0f1.mp4,https://libras.cin.ufpe.br/sign/276,213
Garrafa ,2,https://libras.cin.ufpe.br/storage/videos/20201224083536_5fe47d08002d5.mp4,https://libras.cin.ufpe.br/sign/278,213
Garrafa ,1,https://libras.cin.ufpe.br/storage/videos/20201229011215_5feb555f38d59.mp4,https://libras.cin.ufpe.br/sign/278,213
Garrafa ,3,https://libras.cin.ufpe.br/storage/videos/20210331025303_6064b6ff6d9cd.mp4,https://libras.cin.ufpe.br/sign/278,213
Garrafa de vinho ,2,https://libras.cin.ufpe.br/storage/videos/20201224083512_5fe47cf02406d.mp4,https://libras.cin.ufpe.br/sign/277,213
Garrafa de vinho ,1,https://libras.cin.ufpe.br/storage/videos/20201229011059_5feb5513ae9b9.mp4,https://libras.cin.ufpe.br/sign/277,213
Garrafa de vinho ,3,https://libras.cin.ufpe.br/storage/videos/20210331025252_6064b6f4921a5.mp4,https://libras.cin.ufpe.br/sign/277,213
Gastar ,2,https://libras.cin.ufpe.br/storage/videos/20210209061008_6022fa30b8ffb.mp4,https://libras.cin.ufpe.br/sign/1252,231
Gastar ,3,https://libras.cin.ufpe.br/storage/videos/20210211122401_60254c1193129.mp4,https://libras.cin.ufpe.br/sign/1252,231
Gastar ,1,https://libras.cin.ufpe.br/storage/videos/20210505101638_60929ab6a7af3.mp4,https://libras.cin.ufpe.br/sign/1252,231
Gato ,2,https://libras.cin.ufpe.br/storage/videos/20201224083723_5fe47d73b5f6e.mp4,https://libras.cin.ufpe.br/sign/279,213
Gato ,1,https://libras.cin.ufpe.br/storage/videos/20201229011314_5feb559ac8b72.mp4,https://libras.cin.ufpe.br/sign/279,213
Gato ,3,https://libras.cin.ufpe.br/storage/videos/20210331025236_6064b6e4f30e0.mp4,https://libras.cin.ufpe.br/sign/279,213
Gay ,2,https://libras.cin.ufpe.br/storage/videos/20210123123221_600c4185cae53.mp4,https://libras.cin.ufpe.br/sign/665,213
Gay ,1,https://libras.cin.ufpe.br/storage/videos/20210123064418_600c98b273775.mp4,https://libras.cin.ufpe.br/sign/665,213
Gay ,3,https://libras.cin.ufpe.br/storage/videos/20210407085716_606d9e1c93e29.mp4,https://libras.cin.ufpe.br/sign/665,213
Geração ,1,https://libras.cin.ufpe.br/storage/videos/20201221033539_5fe0eafbedaf1.mp4,https://libras.cin.ufpe.br/sign/123,123
Geração ,2,https://libras.cin.ufpe.br/storage/videos/20201221033539_5fe0eafbf4006.mp4,https://libras.cin.ufpe.br/sign/123,123
Geração ,3,https://libras.cin.ufpe.br/storage/videos/20210329010409_6061fa7988648.mp4,https://libras.cin.ufpe.br/sign/123,123
Geração atrás ,1,https://libras.cin.ufpe.br/storage/videos/20201221033639_5fe0eb37c8779.mp4,https://libras.cin.ufpe.br/sign/124,123
Geração atrás ,2,https://libras.cin.ufpe.br/storage/videos/20201221033639_5fe0eb37ce1e8.mp4,https://libras.cin.ufpe.br/sign/124,123
Geração atrás ,3,https://libras.cin.ufpe.br/storage/videos/20210329010413_6061fa7d72eed.mp4,https://libras.cin.ufpe.br/sign/124,123
Giz ,2,https://libras.cin.ufpe.br/storage/videos/20201224083745_5fe47d89933c4.mp4,https://libras.cin.ufpe.br/sign/280,213
Giz ,1,https://libras.cin.ufpe.br/storage/videos/20210505101649_60929ac1dcc73.mp4,https://libras.cin.ufpe.br/sign/280,213
Giz ,3,https://libras.cin.ufpe.br/storage/videos/20210623042558_60d38ac65cbab.mp4,https://libras.cin.ufpe.br/sign/280,213
Glória ,1,https://libras.cin.ufpe.br/storage/videos/20210123064438_600c98c667987.mp4,https://libras.cin.ufpe.br/sign/772,123
Glória ,2,https://libras.cin.ufpe.br/storage/videos/20210124040158_600dc426b3b82.mp4,https://libras.cin.ufpe.br/sign/772,123
Glória ,3,https://libras.cin.ufpe.br/storage/videos/20210407085736_606d9e30c34f0.mp4,https://libras.cin.ufpe.br/sign/772,123
Golfe ,2,https://libras.cin.ufpe.br/storage/videos/20210123123316_600c41bced857.mp4,https://libras.cin.ufpe.br/sign/667,213
Golfe ,1,https://libras.cin.ufpe.br/storage/videos/20210123064501_600c98dd1ab67.mp4,https://libras.cin.ufpe.br/sign/667,213
Golfe ,3,https://libras.cin.ufpe.br/storage/videos/20210623042633_60d38ae9a0edf.mp4,https://libras.cin.ufpe.br/sign/667,213
Gorila ,3,https://libras.cin.ufpe.br/storage/videos/20210128060914_601327faa7842.mp4,https://libras.cin.ufpe.br/sign/1253,312
Gorila ,1,https://libras.cin.ufpe.br/storage/videos/20210505101637_60929ab58fc0b.mp4,https://libras.cin.ufpe.br/sign/1253,312
Gorila ,2,https://libras.cin.ufpe.br/storage/videos/20210616030437_60ca3d3504ccc.mp4,https://libras.cin.ufpe.br/sign/1253,312
Gostar ,1,https://libras.cin.ufpe.br/storage/videos/20210203010506_601ac9b2bd4e5.mp4,https://libras.cin.ufpe.br/sign/1379,132
Gostar ,3,https://libras.cin.ufpe.br/storage/videos/20210410090554_60723d624ad31.mp4,https://libras.cin.ufpe.br/sign/1379,132
Gostar ,2,https://libras.cin.ufpe.br/storage/videos/20210616030440_60ca3d3869a18.mp4,https://libras.cin.ufpe.br/sign/1379,132
Gosto (sabor) ,1,https://libras.cin.ufpe.br/storage/videos/20210117051416_60049a98d53fd.mp4,https://libras.cin.ufpe.br/sign/587,123
Gosto (sabor) ,2,https://libras.cin.ufpe.br/storage/videos/20210117051416_60049a98e1f6c.mp4,https://libras.cin.ufpe.br/sign/587,123
Gosto (sabor) ,3,https://libras.cin.ufpe.br/storage/videos/20210402093514_6067b842afefa.mp4,https://libras.cin.ufpe.br/sign/587,123
Gotejamento ,1,https://libras.cin.ufpe.br/storage/videos/20210115093955_60018d1b083ef.mp4,https://libras.cin.ufpe.br/sign/478,123
Gotejamento ,2,https://libras.cin.ufpe.br/storage/videos/20210115093955_60018d1b149c7.mp4,https://libras.cin.ufpe.br/sign/478,123
Gotejamento ,3,https://libras.cin.ufpe.br/storage/videos/20210402043315_6067717b10fa5.mp4,https://libras.cin.ufpe.br/sign/478,123
Governo ,2,https://libras.cin.ufpe.br/storage/videos/20201224083812_5fe47da4e1676.mp4,https://libras.cin.ufpe.br/sign/281,213
Governo ,1,https://libras.cin.ufpe.br/storage/videos/20201229011456_5feb5600806f1.mp4,https://libras.cin.ufpe.br/sign/281,213
Governo ,3,https://libras.cin.ufpe.br/storage/videos/20210331025251_6064b6f3f1460.mp4,https://libras.cin.ufpe.br/sign/281,213
Graduado ,1,https://libras.cin.ufpe.br/storage/videos/20210123064528_600c98f8cf6fd.mp4,https://libras.cin.ufpe.br/sign/773,132
Graduado ,3,https://libras.cin.ufpe.br/storage/videos/20210407085825_606d9e61273f6.mp4,https://libras.cin.ufpe.br/sign/773,132
Graduado ,2,https://libras.cin.ufpe.br/storage/videos/20210616030509_60ca3d5547610.mp4,https://libras.cin.ufpe.br/sign/773,132
Gramática ,1,https://libras.cin.ufpe.br/storage/videos/20210123064550_600c990e65532.mp4,https://libras.cin.ufpe.br/sign/774,132
Gramática ,3,https://libras.cin.ufpe.br/storage/videos/20210407085830_606d9e6690ece.mp4,https://libras.cin.ufpe.br/sign/774,132
Gramática ,2,https://libras.cin.ufpe.br/storage/videos/20210616030514_60ca3d5a2873c.mp4,https://libras.cin.ufpe.br/sign/774,132
Grande (enorme) ,1,https://libras.cin.ufpe.br/storage/videos/20201222043304_5fe249f0d22ed.mp4,https://libras.cin.ufpe.br/sign/199,123
Grande (enorme) ,2,https://libras.cin.ufpe.br/storage/videos/20201223084542_5fe3d6a69dd76.mp4,https://libras.cin.ufpe.br/sign/199,123
Grande (enorme) ,3,https://libras.cin.ufpe.br/storage/videos/20210329010406_6061fa76c9a01.mp4,https://libras.cin.ufpe.br/sign/199,123
Grande sucesso ,3,https://libras.cin.ufpe.br/storage/videos/20210128061436_6013293cac08e.mp4,https://libras.cin.ufpe.br/sign/1254,312
Grande sucesso ,1,https://libras.cin.ufpe.br/storage/videos/20210505101631_60929aaf4ab32.mp4,https://libras.cin.ufpe.br/sign/1254,312
Grande sucesso ,2,https://libras.cin.ufpe.br/storage/videos/20210616030527_60ca3d67e3702.mp4,https://libras.cin.ufpe.br/sign/1254,312
Gravação de Fita Casssete ,1,https://libras.cin.ufpe.br/storage/videos/20210501074240_608d30a04cf06.mp4,https://libras.cin.ufpe.br/sign/1543,123
Gravação de Fita Casssete ,2,https://libras.cin.ufpe.br/storage/videos/20210616030623_60ca3d9f99db3.mp4,https://libras.cin.ufpe.br/sign/1543,123
Gravação de Fita Casssete ,3,https://libras.cin.ufpe.br/storage/videos/20210623042635_60d38aebeb56d.mp4,https://libras.cin.ufpe.br/sign/1543,123
Gravata ,1,https://libras.cin.ufpe.br/storage/videos/20210126073638_601099762454e.mp4,https://libras.cin.ufpe.br/sign/900,132
Gravata ,3,https://libras.cin.ufpe.br/storage/videos/20210127041403_6011bb7b1dc03.mp4,https://libras.cin.ufpe.br/sign/900,132
Gravata ,2,https://libras.cin.ufpe.br/storage/videos/20210617083306_60cb32f234ac2.mp4,https://libras.cin.ufpe.br/sign/900,132
Gravata (borboleta) ,2,https://libras.cin.ufpe.br/storage/videos/20201224013143_5fe4c26f0baf8.mp4,https://libras.cin.ufpe.br/sign/282,213
Gravata (borboleta) ,1,https://libras.cin.ufpe.br/storage/videos/20201229011546_5feb563260929.mp4,https://libras.cin.ufpe.br/sign/282,213
Gravata (borboleta) ,3,https://libras.cin.ufpe.br/storage/videos/20210623042649_60d38af9a730b.mp4,https://libras.cin.ufpe.br/sign/282,213
Grávida ,3,https://libras.cin.ufpe.br/storage/videos/20210127041508_6011bbbcdaf61.mp4,https://libras.cin.ufpe.br/sign/971,312
Grávida ,1,https://libras.cin.ufpe.br/storage/videos/20210129120637_60137bbd75b39.mp4,https://libras.cin.ufpe.br/sign/971,312
Grávida ,2,https://libras.cin.ufpe.br/storage/videos/20210601072833_60b60bd16ba32.mp4,https://libras.cin.ufpe.br/sign/971,312
Gritar ,1,https://libras.cin.ufpe.br/storage/videos/20201222013552_5fe220689547f.mp4,https://libras.cin.ufpe.br/sign/176,123
